OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Cost_x,Profit,Sales,Year,Month,Day,ProductName,Category,Cost_y,CustomerName,Segment,City
7261,2023-07-19,1079,19,South,9,284,369.0,,2556,2023,7,19,Product_19,Electronics,369,Customer_79,Small Business,Mumbai
7326,2024-06-05,1001,19,North,1,970,369.0,601.0,970,2024,6,5,Product_19,Electronics,369,Customer_1,Consumer,Delhi
7334,2024-02-18,1042,19,West,4,158,369.0,,632,2024,2,18,Product_19,Electronics,369,Customer_42,Consumer,Bangalore
7351,2024-10-22,1081,19,East,4,148,369.0,,592,2024,10,22,Product_19,Electronics,369,Customer_81,Consumer,Nanded
7375,2024-02-11,1047,19,East,8,656,369.0,2296.0,5248,2024,2,11,Product_19,Electronics,369,Customer_47,Small Business,Delhi
7386,2024-12-03,1014,19,South,3,180,369.0,,540,2024,12,3,Product_19,Electronics,369,Customer_14,Consumer,Nanded
7392,2023-04-18,1019,19,South,7,674,369.0,2135.0,4718,2023,4,18,Product_19,Electronics,369,Customer_19,Small Business,Delhi
7414,2023-10-29,1070,19,East,6,437,369.0,408.0,2622,2023,10,29,Product_19,Electronics,369,Customer_70,Corporate,Mumbai
7475,2023-07-30,1063,19,North,2,538,369.0,338.0,1076,2023,7,30,Product_19,Electronics,369,Customer_63,Small Business,Bangalore
7485,2024-03-07,1041,19,South,5,599,369.0,1150.0,2995,2024,3,7,Product_19,Electronics,369,Customer_41,Small Business,Bangalore
7488,2023-07-02,1032,19,North,7,676,369.0,2149.0,4732,2023,7,2,Product_19,Electronics,369,Customer_32,Corporate,Mumbai
7497,2023-04-28,1077,19,East,2,637,369.0,536.0,1274,2023,4,28,Product_19,Electronics,369,Customer_77,Consumer,Bangalore
7504,2024-02-03,1097,19,West,8,859,369.0,3920.0,6872,2024,2,3,Product_19,Electronics,369,Customer_97,Corporate,Bangalore
7505,2024-12-10,1018,19,East,8,625,369.0,2048.0,5000,2024,12,10,Product_19,Electronics,369,Customer_18,Consumer,Nanded
7511,2024-08-24,1069,19,East,1,826,369.0,457.0,826,2024,8,24,Product_19,Electronics,369,Customer_69,Consumer,Mumbai
7540,2023-11-09,1064,19,East,7,678,369.0,2163.0,4746,2023,11,9,Product_19,Electronics,369,Customer_64,Consumer,Mumbai
7590,2023-05-22,1030,19,North,2,504,369.0,270.0,1008,2023,5,22,Product_19,Electronics,369,Customer_30,Consumer,Delhi
7665,2024-08-26,1009,19,South,9,863,369.0,4446.0,7767,2024,8,26,Product_19,Electronics,369,Customer_9,Corporate,Nanded
7695,2023-03-13,1088,19,South,3,361,369.0,,1083,2023,3,13,Product_19,Electronics,369,Customer_88,Consumer,Pune
7736,2023-09-04,1030,19,East,4,863,369.0,1976.0,3452,2023,9,4,Product_19,Electronics,369,Customer_30,Consumer,Delhi
7782,2024-10-23,1002,19,South,1,856,369.0,487.0,856,2024,10,23,Product_19,Electronics,369,Customer_2,Small Business,Delhi
7785,2024-10-12,1078,19,East,6,530,369.0,966.0,3180,2024,10,12,Product_19,Electronics,369,Customer_78,Small Business,Bangalore
7786,2023-10-16,1066,19,North,2,851,369.0,964.0,1702,2023,10,16,Product_19,Electronics,369,Customer_66,Small Business,Delhi
7822,2024-02-11,1023,19,North,8,708,369.0,2712.0,5664,2024,2,11,Product_19,Electronics,369,Customer_23,Corporate,Pune
7848,2024-12-13,1098,19,South,4,798,369.0,1716.0,3192,2024,12,13,Product_19,Electronics,369,Customer_98,Small Business,Nanded
7860,2023-04-30,1083,19,East,8,793,369.0,3392.0,6344,2023,4,30,Product_19,Electronics,369,Customer_83,Corporate,Bangalore
7866,2023-11-16,1013,19,East,2,633,369.0,528.0,1266,2023,11,16,Product_19,Electronics,369,Customer_13,Corporate,Pune
7875,2024-12-08,1022,19,West,8,677,369.0,2464.0,5416,2024,12,8,Product_19,Electronics,369,Customer_22,Consumer,Mumbai
7917,2023-06-23,1091,19,South,5,990,369.0,3105.0,4950,2023,6,23,Product_19,Electronics,369,Customer_91,Small Business,Nanded
7932,2023-12-14,1086,19,North,5,950,369.0,2905.0,4750,2023,12,14,Product_19,Electronics,369,Customer_86,Consumer,Nanded
7962,2023-10-18,1027,19,North,6,784,369.0,2490.0,4704,2023,10,18,Product_19,Electronics,369,Customer_27,Corporate,Nanded
5011,2023-05-24,1069,1,North,4,808,363.0,1780.0,3232,2023,5,24,Product_1,Beverages,363,Customer_69,Consumer,Mumbai
5043,2024-04-17,1074,1,North,3,628,363.0,795.0,1884,2024,4,17,Product_1,Beverages,363,Customer_74,Small Business,Nanded
5044,2023-04-09,1066,1,South,5,303,363.0,,1515,2023,4,9,Product_1,Beverages,363,Customer_66,Small Business,Delhi
5052,2024-08-02,1073,1,West,2,528,363.0,330.0,1056,2024,8,2,Product_1,Beverages,363,Customer_73,Consumer,Pune
5085,2023-02-18,1021,1,South,9,165,363.0,,1485,2023,2,18,Product_1,Beverages,363,Customer_21,Corporate,Pune
5096,2023-02-06,1032,1,West,6,132,363.0,,792,2023,2,6,Product_1,Beverages,363,Customer_32,Corporate,Mumbai
5103,2023-04-09,1063,1,South,8,170,363.0,,1360,2023,4,9,Product_1,Beverages,363,Customer_63,Small Business,Bangalore
5118,2023-10-15,1068,1,North,1,459,363.0,96.0,459,2023,10,15,Product_1,Beverages,363,Customer_68,Small Business,Pune
5182,2023-02-27,1096,1,East,7,698,363.0,2345.0,4886,2023,2,27,Product_1,Beverages,363,Customer_96,Small Business,Bangalore
5212,2023-08-08,1011,1,East,1,944,363.0,581.0,944,2023,8,8,Product_1,Beverages,363,Customer_11,Corporate,Pune
5249,2024-03-02,1019,1,West,8,194,363.0,,1552,2024,3,2,Product_1,Beverages,363,Customer_19,Small Business,Delhi
5255,2023-02-12,1055,1,East,8,285,363.0,,2280,2023,2,12,Product_1,Beverages,363,Customer_55,Consumer,Nanded
5276,2023-03-16,1007,1,South,6,745,363.0,2292.0,4470,2023,3,16,Product_1,Beverages,363,Customer_7,Corporate,Nanded
5285,2023-07-11,1096,1,East,7,770,363.0,2849.0,5390,2023,7,11,Product_1,Beverages,363,Customer_96,Small Business,Bangalore
5325,2024-04-13,1030,1,South,9,229,363.0,,2061,2024,4,13,Product_1,Beverages,363,Customer_30,Consumer,Delhi
5332,2023-04-19,1001,1,West,8,746,363.0,3064.0,5968,2023,4,19,Product_1,Beverages,363,Customer_1,Consumer,Delhi
5345,2023-01-09,1023,1,South,2,497,363.0,268.0,994,2023,1,9,Product_1,Beverages,363,Customer_23,Corporate,Pune
5348,2023-09-10,1046,1,South,6,611,363.0,1488.0,3666,2023,9,10,Product_1,Beverages,363,Customer_46,Corporate,Bangalore
5490,2024-10-06,1055,1,South,6,978,363.0,3690.0,5868,2024,10,6,Product_1,Beverages,363,Customer_55,Consumer,Nanded
5498,2023-05-25,1024,1,South,9,481,363.0,1062.0,4329,2023,5,25,Product_1,Beverages,363,Customer_24,Corporate,Nanded
5506,2024-03-21,1021,1,East,1,676,363.0,313.0,676,2024,3,21,Product_1,Beverages,363,Customer_21,Corporate,Pune
5546,2023-04-16,1036,1,West,4,248,363.0,,992,2023,4,16,Product_1,Beverages,363,Customer_36,Corporate,Bangalore
5595,2023-03-14,1028,1,North,8,992,363.0,5032.0,7936,2023,3,14,Product_1,Beverages,363,Customer_28,Corporate,Nanded
5598,2023-05-01,1081,1,South,1,433,363.0,70.0,433,2023,5,1,Product_1,Beverages,363,Customer_81,Consumer,Nanded
5599,2023-08-02,1092,1,South,9,514,363.0,1359.0,4626,2023,8,2,Product_1,Beverages,363,Customer_92,Consumer,Bangalore
5600,2023-08-27,1058,1,North,6,583,363.0,1320.0,3498,2023,8,27,Product_1,Beverages,363,Customer_58,Small Business,Bangalore
5605,2024-07-26,1059,1,West,5,251,363.0,,1255,2024,7,26,Product_1,Beverages,363,Customer_59,Consumer,Mumbai
5636,2023-01-15,1072,1,South,7,185,363.0,,1295,2023,1,15,Product_1,Beverages,363,Customer_72,Corporate,Delhi
5654,2024-01-29,1009,1,South,5,803,363.0,2200.0,4015,2024,1,29,Product_1,Beverages,363,Customer_9,Corporate,Nanded
5667,2024-07-07,1090,1,South,4,405,363.0,168.0,1620,2024,7,7,Product_1,Beverages,363,Customer_90,Corporate,Nanded
5681,2024-12-10,1028,1,West,5,896,363.0,2665.0,4480,2024,12,10,Product_1,Beverages,363,Customer_28,Corporate,Nanded
5685,2024-05-30,1047,1,North,4,702,363.0,1356.0,2808,2024,5,30,Product_1,Beverages,363,Customer_47,Small Business,Delhi
5687,2024-03-21,1088,1,North,5,548,363.0,925.0,2740,2024,3,21,Product_1,Beverages,363,Customer_88,Consumer,Pune
5692,2023-08-31,1031,1,South,3,406,363.0,129.0,1218,2023,8,31,Product_1,Beverages,363,Customer_31,Small Business,Nanded
5720,2024-12-24,1013,1,North,7,814,363.0,3157.0,5698,2024,12,24,Product_1,Beverages,363,Customer_13,Corporate,Pune
5727,2023-03-31,1008,1,North,3,482,363.0,357.0,1446,2023,3,31,Product_1,Beverages,363,Customer_8,Consumer,Pune
5732,2024-05-25,1077,1,South,8,606,363.0,1944.0,4848,2024,5,25,Product_1,Beverages,363,Customer_77,Consumer,Bangalore
5738,2024-10-11,1041,1,North,8,980,363.0,4936.0,7840,2024,10,11,Product_1,Beverages,363,Customer_41,Small Business,Bangalore
5747,2023-11-25,1062,1,West,5,176,363.0,,880,2023,11,25,Product_1,Beverages,363,Customer_62,Small Business,Mumbai
5756,2024-01-11,1026,1,North,2,221,363.0,,442,2024,1,11,Product_1,Beverages,363,Customer_26,Corporate,Nanded
5766,2023-08-17,1034,1,West,6,390,363.0,162.0,2340,2023,8,17,Product_1,Beverages,363,Customer_34,Corporate,Mumbai
5785,2024-11-21,1009,1,North,2,306,363.0,,612,2024,11,21,Product_1,Beverages,363,Customer_9,Corporate,Nanded
5796,2023-04-14,1066,1,North,4,949,363.0,2344.0,3796,2023,4,14,Product_1,Beverages,363,Customer_66,Small Business,Delhi
5841,2024-09-18,1087,1,South,7,715,363.0,2464.0,5005,2024,9,18,Product_1,Beverages,363,Customer_87,Small Business,Bangalore
5846,2023-01-11,1005,1,North,4,928,363.0,2260.0,3712,2023,1,11,Product_1,Beverages,363,Customer_5,Consumer,Bangalore
5861,2024-09-07,1026,1,North,6,902,363.0,3234.0,5412,2024,9,7,Product_1,Beverages,363,Customer_26,Corporate,Nanded
5878,2024-09-04,1041,1,West,9,605,363.0,2178.0,5445,2024,9,4,Product_1,Beverages,363,Customer_41,Small Business,Bangalore
5891,2023-07-21,1040,1,North,1,129,363.0,,129,2023,7,21,Product_1,Beverages,363,Customer_40,Corporate,Mumbai
5969,2023-02-24,1017,1,West,5,557,363.0,970.0,2785,2023,2,24,Product_1,Beverages,363,Customer_17,Small Business,Bangalore
6012,2024-06-06,1090,1,South,7,428,363.0,455.0,2996,2024,6,6,Product_1,Beverages,363,Customer_90,Corporate,Nanded
6028,2024-12-14,1004,1,South,8,896,363.0,4264.0,7168,2024,12,14,Product_1,Beverages,363,Customer_4,Consumer,Pune
6045,2023-08-23,1062,1,North,1,316,363.0,,316,2023,8,23,Product_1,Beverages,363,Customer_62,Small Business,Mumbai
6049,2024-03-17,1080,1,East,9,946,363.0,5247.0,8514,2024,3,17,Product_1,Beverages,363,Customer_80,Corporate,Pune
6066,2024-08-21,1016,1,North,4,998,363.0,2540.0,3992,2024,8,21,Product_1,Beverages,363,Customer_16,Small Business,Bangalore
6077,2024-11-15,1027,1,East,8,131,363.0,,1048,2024,11,15,Product_1,Beverages,363,Customer_27,Corporate,Nanded
6123,2023-01-17,1017,1,West,1,713,363.0,350.0,713,2023,1,17,Product_1,Beverages,363,Customer_17,Small Business,Bangalore
6144,2023-11-26,1089,1,East,3,605,363.0,726.0,1815,2023,11,26,Product_1,Beverages,363,Customer_89,Small Business,Bangalore
6164,2024-07-24,1084,1,South,8,632,363.0,2152.0,5056,2024,7,24,Product_1,Beverages,363,Customer_84,Small Business,Mumbai
6209,2023-01-16,1049,1,East,7,477,363.0,798.0,3339,2023,1,16,Product_1,Beverages,363,Customer_49,Corporate,Bangalore
6288,2023-04-09,1006,1,West,9,591,363.0,2052.0,5319,2023,4,9,Product_1,Beverages,363,Customer_6,Small Business,Mumbai
6303,2023-12-23,1058,1,South,9,861,363.0,4482.0,7749,2023,12,23,Product_1,Beverages,363,Customer_58,Small Business,Bangalore
6306,2024-09-08,1036,1,West,3,151,363.0,,453,2024,9,8,Product_1,Beverages,363,Customer_36,Corporate,Bangalore
6313,2023-06-19,1022,1,North,8,450,363.0,696.0,3600,2023,6,19,Product_1,Beverages,363,Customer_22,Consumer,Mumbai
6325,2023-06-25,1092,1,North,5,763,363.0,2000.0,3815,2023,6,25,Product_1,Beverages,363,Customer_92,Consumer,Bangalore
6326,2024-08-24,1079,1,South,7,523,363.0,1120.0,3661,2024,8,24,Product_1,Beverages,363,Customer_79,Small Business,Mumbai
6391,2023-12-26,1057,1,East,5,964,363.0,3005.0,4820,2023,12,26,Product_1,Beverages,363,Customer_57,Consumer,Delhi
6400,2024-03-30,1023,1,South,6,347,363.0,,2082,2024,3,30,Product_1,Beverages,363,Customer_23,Corporate,Pune
6403,2023-08-12,1085,1,West,5,100,363.0,,500,2023,8,12,Product_1,Beverages,363,Customer_85,Small Business,Mumbai
6442,2024-04-26,1098,1,North,1,661,363.0,298.0,661,2024,4,26,Product_1,Beverages,363,Customer_98,Small Business,Nanded
6546,2024-12-14,1030,1,West,2,816,363.0,906.0,1632,2024,12,14,Product_1,Beverages,363,Customer_30,Consumer,Delhi
6590,2023-05-07,1086,1,South,1,932,363.0,569.0,932,2023,5,7,Product_1,Beverages,363,Customer_86,Consumer,Nanded
6605,2023-11-05,1002,1,East,5,912,363.0,2745.0,4560,2023,11,5,Product_1,Beverages,363,Customer_2,Small Business,Delhi
6635,2024-08-30,1028,1,North,7,607,363.0,1708.0,4249,2024,8,30,Product_1,Beverages,363,Customer_28,Corporate,Nanded
6638,2023-09-07,1027,1,North,1,424,363.0,61.0,424,2023,9,7,Product_1,Beverages,363,Customer_27,Corporate,Nanded
6647,2023-09-03,1096,1,North,5,749,363.0,1930.0,3745,2023,9,3,Product_1,Beverages,363,Customer_96,Small Business,Bangalore
6651,2023-08-25,1084,1,East,6,275,363.0,,1650,2023,8,25,Product_1,Beverages,363,Customer_84,Small Business,Mumbai
6686,2023-10-30,1027,1,West,3,869,363.0,1518.0,2607,2023,10,30,Product_1,Beverages,363,Customer_27,Corporate,Nanded
6702,2024-07-29,1013,1,West,8,384,363.0,168.0,3072,2024,7,29,Product_1,Beverages,363,Customer_13,Corporate,Pune
6728,2024-04-29,1085,1,North,6,211,363.0,,1266,2024,4,29,Product_1,Beverages,363,Customer_85,Small Business,Mumbai
6744,2023-02-08,1083,1,East,6,501,363.0,828.0,3006,2023,2,8,Product_1,Beverages,363,Customer_83,Corporate,Bangalore
6760,2023-05-09,1042,1,West,5,756,363.0,1965.0,3780,2023,5,9,Product_1,Beverages,363,Customer_42,Consumer,Bangalore
6761,2024-10-30,1084,1,North,9,713,363.0,3150.0,6417,2024,10,30,Product_1,Beverages,363,Customer_84,Small Business,Mumbai
6763,2023-12-24,1025,1,South,9,946,363.0,5247.0,8514,2023,12,24,Product_1,Beverages,363,Customer_25,Corporate,Nanded
6774,2023-04-24,1087,1,West,8,418,363.0,440.0,3344,2023,4,24,Product_1,Beverages,363,Customer_87,Small Business,Bangalore
6788,2023-12-27,1064,1,South,1,267,363.0,,267,2023,12,27,Product_1,Beverages,363,Customer_64,Consumer,Mumbai
6810,2024-03-29,1020,1,West,5,709,363.0,1730.0,3545,2024,3,29,Product_1,Beverages,363,Customer_20,Small Business,Delhi
6822,2024-10-16,1049,1,South,7,996,363.0,4431.0,6972,2024,10,16,Product_1,Beverages,363,Customer_49,Corporate,Bangalore
6828,2024-04-17,1072,1,East,8,820,363.0,3656.0,6560,2024,4,17,Product_1,Beverages,363,Customer_72,Corporate,Delhi
6863,2024-12-15,1079,1,East,1,590,363.0,227.0,590,2024,12,15,Product_1,Beverages,363,Customer_79,Small Business,Mumbai
6893,2023-02-08,1072,1,North,8,207,363.0,,1656,2023,2,8,Product_1,Beverages,363,Customer_72,Corporate,Delhi
6927,2024-08-02,1096,1,North,6,455,363.0,552.0,2730,2024,8,2,Product_1,Beverages,363,Customer_96,Small Business,Bangalore
6939,2024-08-03,1017,1,West,9,736,363.0,3357.0,6624,2024,8,3,Product_1,Beverages,363,Customer_17,Small Business,Bangalore
7014,2024-10-23,1094,1,East,6,345,363.0,,2070,2024,10,23,Product_1,Beverages,363,Customer_94,Corporate,Bangalore
7018,2024-04-21,1098,1,West,6,553,363.0,1140.0,3318,2024,4,21,Product_1,Beverages,363,Customer_98,Small Business,Nanded
7031,2024-10-09,1010,1,North,5,459,363.0,480.0,2295,2024,10,9,Product_1,Beverages,363,Customer_10,Corporate,Pune
7033,2024-10-17,1059,1,South,7,419,363.0,392.0,2933,2024,10,17,Product_1,Beverages,363,Customer_59,Consumer,Mumbai
7040,2024-09-21,1062,1,South,6,804,363.0,2646.0,4824,2024,9,21,Product_1,Beverages,363,Customer_62,Small Business,Mumbai
7042,2023-09-05,1089,1,West,3,445,363.0,246.0,1335,2023,9,5,Product_1,Beverages,363,Customer_89,Small Business,Bangalore
7099,2024-07-31,1073,1,North,9,585,363.0,1998.0,5265,2024,7,31,Product_1,Beverages,363,Customer_73,Consumer,Pune
7131,2024-10-19,1042,1,South,2,237,363.0,,474,2024,10,19,Product_1,Beverages,363,Customer_42,Consumer,Bangalore
7136,2023-09-11,1017,1,North,7,543,363.0,1260.0,3801,2023,9,11,Product_1,Beverages,363,Customer_17,Small Business,Bangalore
7158,2024-05-08,1066,1,West,9,953,363.0,5310.0,8577,2024,5,8,Product_1,Beverages,363,Customer_66,Small Business,Delhi
7182,2023-06-04,1100,1,West,6,582,363.0,1314.0,3492,2023,6,4,Product_1,Beverages,363,Customer_100,Consumer,Mumbai
7183,2023-04-02,1060,1,West,9,608,363.0,2205.0,5472,2023,4,2,Product_1,Beverages,363,Customer_60,Consumer,Pune
7202,2023-08-01,1027,1,South,5,813,363.0,2250.0,4065,2023,8,1,Product_1,Beverages,363,Customer_27,Corporate,Nanded
7243,2023-01-29,1048,1,North,5,686,363.0,1615.0,3430,2023,1,29,Product_1,Beverages,363,Customer_48,Consumer,Nanded
7254,2024-04-11,1086,1,South,6,182,363.0,,1092,2024,4,11,Product_1,Beverages,363,Customer_86,Consumer,Nanded
7259,2023-04-11,1015,1,North,3,121,363.0,,363,2023,4,11,Product_1,Beverages,363,Customer_15,Corporate,Pune
7297,2023-08-08,1059,1,West,2,234,363.0,,468,2023,8,8,Product_1,Beverages,363,Customer_59,Consumer,Mumbai
7298,2023-12-03,1002,1,South,7,874,363.0,3577.0,6118,2023,12,3,Product_1,Beverages,363,Customer_2,Small Business,Delhi
7390,2024-02-17,1044,1,East,6,748,363.0,2310.0,4488,2024,2,17,Product_1,Beverages,363,Customer_44,Consumer,Pune
7424,2024-08-24,1016,1,East,2,820,363.0,914.0,1640,2024,8,24,Product_1,Beverages,363,Customer_16,Small Business,Bangalore
7447,2023-06-03,1030,1,West,9,625,363.0,2358.0,5625,2023,6,3,Product_1,Beverages,363,Customer_30,Consumer,Delhi
7508,2023-05-04,1074,1,East,9,763,363.0,3600.0,6867,2023,5,4,Product_1,Beverages,363,Customer_74,Small Business,Nanded
7528,2023-12-15,1098,1,South,7,857,363.0,3458.0,5999,2023,12,15,Product_1,Beverages,363,Customer_98,Small Business,Nanded
7534,2024-08-04,1021,1,North,3,733,363.0,1110.0,2199,2024,8,4,Product_1,Beverages,363,Customer_21,Corporate,Pune
7541,2024-09-03,1002,1,North,2,987,363.0,1248.0,1974,2024,9,3,Product_1,Beverages,363,Customer_2,Small Business,Delhi
7544,2023-12-30,1082,1,West,4,372,363.0,36.0,1488,2023,12,30,Product_1,Beverages,363,Customer_82,Small Business,Delhi
7578,2023-03-11,1081,1,East,8,499,363.0,1088.0,3992,2023,3,11,Product_1,Beverages,363,Customer_81,Consumer,Nanded
7584,2024-04-16,1080,1,West,8,173,363.0,,1384,2024,4,16,Product_1,Beverages,363,Customer_80,Corporate,Pune
7592,2023-06-14,1016,1,North,9,377,363.0,126.0,3393,2023,6,14,Product_1,Beverages,363,Customer_16,Small Business,Bangalore
7613,2024-08-15,1020,1,South,1,490,363.0,127.0,490,2024,8,15,Product_1,Beverages,363,Customer_20,Small Business,Delhi
7626,2024-05-08,1030,1,East,9,123,363.0,,1107,2024,5,8,Product_1,Beverages,363,Customer_30,Consumer,Delhi
7648,2024-12-04,1032,1,East,6,810,363.0,2682.0,4860,2024,12,4,Product_1,Beverages,363,Customer_32,Corporate,Mumbai
7679,2024-08-23,1053,1,North,7,468,363.0,735.0,3276,2024,8,23,Product_1,Beverages,363,Customer_53,Consumer,Mumbai
7744,2024-10-06,1042,1,North,2,279,363.0,,558,2024,10,6,Product_1,Beverages,363,Customer_42,Consumer,Bangalore
7804,2023-05-23,1036,1,East,9,879,363.0,4644.0,7911,2023,5,23,Product_1,Beverages,363,Customer_36,Corporate,Bangalore
7813,2024-02-05,1089,1,East,8,521,363.0,1264.0,4168,2024,2,5,Product_1,Beverages,363,Customer_89,Small Business,Bangalore
7827,2024-07-03,1068,1,West,7,230,363.0,,1610,2024,7,3,Product_1,Beverages,363,Customer_68,Small Business,Pune
7873,2023-08-10,1025,1,North,1,475,363.0,112.0,475,2023,8,10,Product_1,Beverages,363,Customer_25,Corporate,Nanded
7874,2023-02-10,1095,1,West,4,154,363.0,,616,2023,2,10,Product_1,Beverages,363,Customer_95,Small Business,Delhi
7880,2024-08-20,1089,1,East,4,296,363.0,,1184,2024,8,20,Product_1,Beverages,363,Customer_89,Small Business,Bangalore
7881,2024-09-23,1072,1,South,7,741,363.0,2646.0,5187,2024,9,23,Product_1,Beverages,363,Customer_72,Corporate,Delhi
7885,2023-01-16,1087,1,South,7,289,363.0,,2023,2023,1,16,Product_1,Beverages,363,Customer_87,Small Business,Bangalore
7906,2024-12-28,1029,1,East,6,627,363.0,1584.0,3762,2024,12,28,Product_1,Beverages,363,Customer_29,Corporate,Bangalore
7918,2024-07-12,1076,1,East,9,280,363.0,,2520,2024,7,12,Product_1,Beverages,363,Customer_76,Corporate,Nanded
7926,2024-07-03,1045,1,South,9,794,363.0,3879.0,7146,2024,7,3,Product_1,Beverages,363,Customer_45,Consumer,Mumbai
7956,2024-03-24,1095,1,West,5,344,363.0,,1720,2024,3,24,Product_1,Beverages,363,Customer_95,Small Business,Delhi
7968,2023-10-29,1064,1,South,3,449,363.0,258.0,1347,2023,10,29,Product_1,Beverages,363,Customer_64,Consumer,Mumbai
7982,2024-07-02,1068,1,South,4,214,363.0,,856,2024,7,2,Product_1,Beverages,363,Customer_68,Small Business,Pune
5012,2023-12-12,1008,4,West,6,321,285.0,216.0,1926,2023,12,12,Product_4,Furniture,285,Customer_8,Consumer,Pune
5047,2024-12-06,1077,4,West,8,575,285.0,2320.0,4600,2024,12,6,Product_4,Furniture,285,Customer_77,Consumer,Bangalore
5049,2024-12-20,1014,4,West,1,309,285.0,24.0,309,2024,12,20,Product_4,Furniture,285,Customer_14,Consumer,Nanded
5051,2023-06-10,1051,4,East,1,501,285.0,216.0,501,2023,6,10,Product_4,Furniture,285,Customer_51,Consumer,Nanded
5059,2024-02-05,1002,4,North,8,307,285.0,176.0,2456,2024,2,5,Product_4,Furniture,285,Customer_2,Small Business,Delhi
5068,2023-02-07,1041,4,North,9,720,285.0,3915.0,6480,2023,2,7,Product_4,Furniture,285,Customer_41,Small Business,Bangalore
5077,2024-08-31,1062,4,South,3,247,285.0,,741,2024,8,31,Product_4,Furniture,285,Customer_62,Small Business,Mumbai
5082,2024-05-30,1024,4,East,3,219,285.0,,657,2024,5,30,Product_4,Furniture,285,Customer_24,Corporate,Nanded
5121,2023-06-04,1065,4,East,8,942,285.0,5256.0,7536,2023,6,4,Product_4,Furniture,285,Customer_65,Small Business,Delhi
5123,2024-01-21,1047,4,West,9,430,285.0,1305.0,3870,2024,1,21,Product_4,Furniture,285,Customer_47,Small Business,Delhi
5161,2024-03-19,1091,4,North,6,294,285.0,54.0,1764,2024,3,19,Product_4,Furniture,285,Customer_91,Small Business,Nanded
5196,2024-08-23,1098,4,North,4,447,285.0,648.0,1788,2024,8,23,Product_4,Furniture,285,Customer_98,Small Business,Nanded
5213,2023-03-10,1100,4,West,6,342,285.0,342.0,2052,2023,3,10,Product_4,Furniture,285,Customer_100,Consumer,Mumbai
5333,2024-11-23,1015,4,West,7,246,285.0,,1722,2024,11,23,Product_4,Furniture,285,Customer_15,Corporate,Pune
5369,2024-05-25,1017,4,East,2,434,285.0,298.0,868,2024,5,25,Product_4,Furniture,285,Customer_17,Small Business,Bangalore
5374,2023-03-11,1066,4,South,7,784,285.0,3493.0,5488,2023,3,11,Product_4,Furniture,285,Customer_66,Small Business,Delhi
5388,2023-08-08,1053,4,North,3,891,285.0,1818.0,2673,2023,8,8,Product_4,Furniture,285,Customer_53,Consumer,Mumbai
5403,2024-02-13,1081,4,South,5,152,285.0,,760,2024,2,13,Product_4,Furniture,285,Customer_81,Consumer,Nanded
5439,2024-01-08,1049,4,North,7,203,285.0,,1421,2024,1,8,Product_4,Furniture,285,Customer_49,Corporate,Bangalore
5447,2023-11-12,1086,4,North,4,550,285.0,1060.0,2200,2023,11,12,Product_4,Furniture,285,Customer_86,Consumer,Nanded
5467,2023-09-08,1044,4,North,2,768,285.0,966.0,1536,2023,9,8,Product_4,Furniture,285,Customer_44,Consumer,Pune
5492,2023-01-23,1047,4,East,3,406,285.0,363.0,1218,2023,1,23,Product_4,Furniture,285,Customer_47,Small Business,Delhi
5508,2024-05-02,1083,4,East,3,389,285.0,312.0,1167,2024,5,2,Product_4,Furniture,285,Customer_83,Corporate,Bangalore
5534,2024-12-04,1054,4,East,9,520,285.0,2115.0,4680,2024,12,4,Product_4,Furniture,285,Customer_54,Small Business,Delhi
5571,2023-07-14,1013,4,South,1,185,285.0,,185,2023,7,14,Product_4,Furniture,285,Customer_13,Corporate,Pune
5591,2023-02-15,1060,4,West,6,450,285.0,990.0,2700,2023,2,15,Product_4,Furniture,285,Customer_60,Consumer,Pune
5601,2023-02-25,1076,4,South,6,536,285.0,1506.0,3216,2023,2,25,Product_4,Furniture,285,Customer_76,Corporate,Nanded
5602,2023-12-16,1027,4,East,9,345,285.0,540.0,3105,2023,12,16,Product_4,Furniture,285,Customer_27,Corporate,Nanded
5608,2023-09-14,1034,4,West,5,466,285.0,905.0,2330,2023,9,14,Product_4,Furniture,285,Customer_34,Corporate,Mumbai
5628,2023-11-08,1051,4,North,4,123,285.0,,492,2023,11,8,Product_4,Furniture,285,Customer_51,Consumer,Nanded
5637,2023-07-11,1045,4,East,2,949,285.0,1328.0,1898,2023,7,11,Product_4,Furniture,285,Customer_45,Consumer,Mumbai
5693,2024-06-26,1046,4,South,5,850,285.0,2825.0,4250,2024,6,26,Product_4,Furniture,285,Customer_46,Corporate,Bangalore
5705,2024-08-28,1015,4,North,3,748,285.0,1389.0,2244,2024,8,28,Product_4,Furniture,285,Customer_15,Corporate,Pune
5734,2024-11-03,1011,4,East,7,680,285.0,2765.0,4760,2024,11,3,Product_4,Furniture,285,Customer_11,Corporate,Pune
5764,2024-07-25,1080,4,West,5,864,285.0,2895.0,4320,2024,7,25,Product_4,Furniture,285,Customer_80,Corporate,Pune
5780,2024-02-06,1088,4,West,8,253,285.0,,2024,2024,2,6,Product_4,Furniture,285,Customer_88,Consumer,Pune
5801,2024-01-26,1022,4,South,7,236,285.0,,1652,2024,1,26,Product_4,Furniture,285,Customer_22,Consumer,Mumbai
